      0.0000000000      0.0000000000      0.5603788492
      0.1405180698     -0.1553747722      0.0261389514
      0.3124863804     -0.2670343045      0.0242925041
      0.4999998251     -0.2660531976      0.0024456874
      0.6875132821     -0.2670343998      0.0242924078
      0.8594818022     -0.1553748981      0.0261394879
      1.0000000000      0.0000000099      0.5444961847
