#                \hbar \omega(Ry)     Re(chi) (e^2*a_0^2/Ry) Im(chi) (e^2*a_0^2/Ry)
     chi_3_1=  0.700000000000000E-02  0.189029690883182E-06  0.885488939830879E-10
     chi_1_2=  0.700000000000000E-02  -.407301529798608E-07  0.974756903458080E-10
     chi_2_2=  0.700000000000000E-02  0.102067063134941E+02  0.161277361667846E-02
     chi_3_2=  0.700000000000000E-02  -.377393677976211E-06  -.101183440702868E-09
     chi_1_3=  0.700000000000000E-02  0.188634750116139E-06  0.884230395615427E-10
     chi_2_3=  0.700000000000000E-02  -.377528800948982E-06  -.101194262235053E-09
     chi_3_3=  0.700000000000000E-02  0.102067031985516E+02  0.161277234658090E-02
     chi_1_1=  0.800000000000000E-02  0.102068772726102E+02  0.184325332355022E-02
     chi_2_1=  0.800000000000000E-02  -.431145600511230E-07  0.110382396663947E-09
     chi_3_1=  0.800000000000000E-02  0.189039168889426E-06  0.101206522205418E-09
     chi_1_2=  0.800000000000000E-02  -.407197215614182E-07  0.111411092146887E-09
     chi_2_2=  0.800000000000000E-02  0.102068790099031E+02  0.184325355032446E-02
     chi_3_2=  0.800000000000000E-02  -.377404510796034E-06  -.115645081721872E-09
     chi_1_3=  0.800000000000000E-02  0.188644214648998E-06  0.101062679431426E-09
     chi_2_3=  0.800000000000000E-02  -.377539634929617E-06  -.115657448057502E-09
     chi_3_3=  0.800000000000000E-02  0.102068758948246E+02  0.184325209867965E-02
     chi_1_1=  0.900000000000000E-02  0.102070730046525E+02  0.207376671921823E-02
     chi_2_1=  0.900000000000000E-02  -.431028458127966E-07  0.124193242270193E-09
     chi_3_1=  0.900000000000000E-02  0.189049911510173E-06  0.113867266080742E-09
     chi_1_2=  0.900000000000000E-02  -.407078981221741E-07  0.125350616704585E-09
     chi_2_2=  0.900000000000000E-02  0.102070747419695E+02  0.207376697432246E-02
     chi_3_2=  0.900000000000000E-02  -.377416788768283E-06  -.130109469051866E-09
     chi_1_3=  0.900000000000000E-02  0.188654941998872E-06  0.113705431293305E-09
     chi_2_3=  0.900000000000000E-02  -.377551914217323E-06  -.130123379738736E-09
     chi_3_3=  0.900000000000000E-02  0.102070716267369E+02  0.207376534108845E-02
     chi_1_1=  0.100000000000000E-01  0.102072917759015E+02  0.230431779733694E-02
     chi_2_1=  0.100000000000000E-01  -.430897519740424E-07  0.138008694415119E-09
     chi_3_1=  0.100000000000000E-01  0.189061919075684E-06  0.126531515792889E-09
     chi_1_2=  0.100000000000000E-01  -.406946822250746E-07  0.139294780291605E-09
     chi_2_2=  0.100000000000000E-01  0.102072935132455E+02  0.230431808076521E-02
     chi_3_2=  0.100000000000000E-01  -.377430512184217E-06  -.144576946482291E-09
     chi_1_3=  0.100000000000000E-01  0.188666932495635E-06  0.126351684872602E-09
     chi_2_3=  0.100000000000000E-01  -.377565639103315E-06  -.144592401011475E-09
     chi_3_3=  0.100000000000000E-01  0.102072903978406E+02  0.230431626589488E-02
     chi_1_1=  0.110000000000000E-01  0.102075335903280E+02  0.253491075204793E-02
     chi_2_1=  0.110000000000000E-01  -.430752780497068E-07  0.151829266081191E-09
     chi_3_1=  0.110000000000000E-01  0.189075191955158E-06  0.139199661782568E-09
     chi_1_2=  0.110000000000000E-01  -.406800733815437E-07  0.153244099508477E-09
     chi_2_2=  0.110000000000000E-01  0.102075353277018E+02  0.253491106379364E-02
     chi_3_2=  0.110000000000000E-01  -.377445681369421E-06  -.159047857979372E-09
     chi_1_3=  0.110000000000000E-01  0.188680186508054E-06  0.139001830151343E-09
     chi_2_3=  0.110000000000000E-01  -.377580809913123E-06  -.159064855785152E-09
     chi_3_3=  0.110000000000000E-01  0.102075322121065E+02  0.253490906723454E-02
     chi_1_1=  0.120000000000000E-01  0.102077984523214E+02  0.276554977976922E-02
     chi_2_1=  0.120000000000000E-01  -.430594235034413E-07  0.165655470612739E-09
     chi_3_1=  0.120000000000000E-01  0.189089730556755E-06  0.151872094776036E-09
     chi_1_2=  0.120000000000000E-01  -.406640710514506E-07  0.167199091320122E-09
     chi_2_2=  0.120000000000000E-01  0.102078001897278E+02  0.276555011982511E-02
     chi_3_2=  0.120000000000000E-01  -.377462296683819E-06  -.173522547705819E-09
     chi_1_3=  0.120000000000000E-01  0.188694704443809E-06  0.151656257396793E-09
     chi_2_3=  0.120000000000000E-01  -.377597427006613E-06  -.173541088165609E-09
     chi_3_3=  0.120000000000000E-01  0.102077970739240E+02  0.276554794151958E-02
     chi_1_1=  0.130000000000000E-01  0.102080863666902E+02  0.299623907942400E-02
     chi_2_1=  0.130000000000000E-01  -.430421877476650E-07  0.179487821752312E-09
     chi_3_1=  0.130000000000000E-01  0.189105535327630E-06  0.164549205813801E-09
     chi_1_2=  0.130000000000000E-01  -.406466746430698E-07  0.181160273092456E-09
     chi_2_2=  0.130000000000000E-01  0.102080881041321E+02  0.299623944778213E-02
     chi_3_2=  0.130000000000000E-01  -.377480358521698E-06  -.188001360040548E-09
     chi_1_3=  0.130000000000000E-01  0.188710486749527E-06  0.164315357190134E-09
     chi_2_3=  0.130000000000000E-01  -.377615490778004E-06  -.188021442474809E-09
     chi_3_3=  0.130000000000000E-01  0.102080849881016E+02  0.299623708766724E-02
     chi_1_1=  0.140000000000000E-01  0.102083973386623E+02  0.322698285266951E-02
     chi_2_1=  0.140000000000000E-01  -.430235701435221E-07  0.193326833677077E-09
     chi_3_1=  0.140000000000000E-01  0.189122606753961E-06  0.177231386279367E-09
     chi_1_2=  0.140000000000000E-01  -.406278835130396E-07  0.195128162629051E-09
     chi_2_2=  0.140000000000000E-01  0.102083990761424E+02  0.322698324932130E-02
     chi_3_2=  0.140000000000000E-01  -.377499867311728E-06  -.202484639598434E-09
     chi_1_3=  0.140000000000000E-01  0.188727533910816E-06  0.176979520455172E-09
     chi_2_3=  0.140000000000000E-01  -.377635001655899E-06  -.202506263270580E-09
     chi_3_3=  0.140000000000000E-01  0.102083959598671E+02  0.322698070732882E-02
     chi_1_1=  0.150000000000000E-01  0.102087313738848E+02  0.345778530412629E-02
     chi_2_1=  0.150000000000000E-01  -.430035700008391E-07  0.207173021035278E-09
     chi_3_1=  0.150000000000000E-01  0.189140945360986E-06  0.189919027928034E-09
     chi_1_2=  0.150000000000000E-01  -.406076969663180E-07  0.209103278207843E-09
     chi_2_2=  0.150000000000000E-01  0.102087331114061E+02  0.345778572906246E-02
     chi_3_2=  0.150000000000000E-01  -.377520823516986E-06  -.216972731250068E-09
     chi_1_3=  0.150000000000000E-01  0.188745846452299E-06  0.189649138487111E-09
     chi_2_3=  0.150000000000000E-01  -.377655960103298E-06  -.216995895366369E-09
     chi_3_3=  0.150000000000000E-01  0.102087299948677E+02  0.345778300511896E-02
     chi_1_1=  0.160000000000000E-01  0.102090884784250E+02  0.368865064160776E-02
     chi_2_1=  0.160000000000000E-01  -.429821865780732E-07  0.221026898982745E-09
     chi_3_1=  0.160000000000000E-01  0.189160551713043E-06  0.202612522915736E-09
     chi_1_2=  0.160000000000000E-01  -.405861142561327E-07  0.223086138617899E-09
     chi_2_2=  0.160000000000000E-01  0.102090902159902E+02  0.368865109481836E-02
     chi_3_2=  0.160000000000000E-01  -.377543227634985E-06  -.231465980141561E-09
     chi_1_3=  0.160000000000000E-01  0.188765424937647E-06  0.202324602981357E-09
     chi_2_3=  0.160000000000000E-01  -.377678366617629E-06  -.231490683851027E-09
     chi_3_3=  0.160000000000000E-01  0.102090870991705E+02  0.368864818884510E-02
     chi_1_1=  0.170000000000000E-01  0.102094686587701E+02  0.391958307635016E-02
     chi_2_1=  0.170000000000000E-01  -.429594190822612E-07  0.234888983219469E-09
     chi_3_1=  0.170000000000000E-01  0.189181426413611E-06  0.215312263827946E-09
     chi_1_2=  0.170000000000000E-01  -.405631345839266E-07  0.237077263196249E-09
     chi_2_2=  0.170000000000000E-01  0.102094703963821E+02  0.391958355782457E-02
     chi_3_2=  0.170000000000000E-01  -.377567080197698E-06  -.245964731714357E-09
     chi_1_3=  0.170000000000000E-01  0.188786269969632E-06  0.215006306062391E-09
     chi_2_3=  0.170000000000000E-01  -.377702221730781E-06  -.245990974108631E-09
     chi_3_3=  0.170000000000000E-01  0.102094672792630E+02  0.391958046973751E-02
     chi_1_1=  0.180000000000000E-01  0.102098719218280E+02  0.415058682324285E-02
     chi_2_1=  0.180000000000000E-01  -.429352666689643E-07  0.248759790026243E-09
     chi_3_1=  0.180000000000000E-01  0.189203570105351E-06  0.228018643708627E-09
     chi_1_2=  0.180000000000000E-01  -.405387570993061E-07  0.251077171864776E-09
     chi_2_2=  0.180000000000000E-01  0.102098736594896E+02  0.415058733296978E-02
     chi_3_2=  0.180000000000000E-01  -.377592381771596E-06  -.260469331725085E-09
     chi_1_3=  0.180000000000000E-01  0.188808382190160E-06  0.227694640312697E-09
     chi_2_3=  0.180000000000000E-01  -.377727526009132E-06  -.260497111838315E-09
     chi_3_3=  0.180000000000000E-01  0.102098705420529E+02  0.415058406267961E-02
     chi_1_1=  0.190000000000000E-01  0.102102982749276E+02  0.438166610105912E-02
     chi_2_1=  0.190000000000000E-01  -.429097284422070E-07  0.262639836301365E-09
     chi_3_1=  0.190000000000000E-01  0.189226983470159E-06  0.240732056089261E-09
     chi_1_2=  0.190000000000000E-01  -.405129808999756E-07  0.265086385167185E-09
     chi_2_2=  0.190000000000000E-01  0.102103000126415E+02  0.438166663902662E-02
     chi_3_2=  0.190000000000000E-01  -.377619132957674E-06  -.274980126265443E-09
     chi_1_3=  0.190000000000000E-01  0.188831762280324E-06  0.240389998801749E-09
     chi_2_3=  0.190000000000000E-01  -.377754280053576E-06  -.275009443074147E-09
     chi_3_3=  0.190000000000000E-01  0.102102968948691E+02  0.438166318643876E-02
     chi_1_1=  0.200000000000000E-01  0.102107477258188E+02  0.461282513268730E-02
     chi_2_1=  0.200000000000000E-01  -.428828034544146E-07  0.276529639597433E-09
     chi_3_1=  0.200000000000000E-01  0.189251667229209E-06  0.253452895017929E-09
     chi_1_2=  0.200000000000000E-01  -.404858050316769E-07  0.279105424306047E-09
     chi_2_2=  0.200000000000000E-01  0.102107494635880E+02  0.461282569888271E-02
     chi_3_2=  0.200000000000000E-01  -.377647334391486E-06  -.289497461782106E-09
     chi_1_3=  0.200000000000000E-01  0.188856410960454E-06  0.253092775115067E-09
     chi_2_3=  0.200000000000000E-01  -.377782484499563E-06  -.289528314205039E-09
     chi_3_3=  0.200000000000000E-01  0.102107463454615E+02  0.461282206389727E-02
     chi_1_1=  0.210000000000000E-01  0.102112202826735E+02  0.484406814536252E-02
     chi_2_1=  0.210000000000000E-01  -.428544907063462E-07  0.290429718158197E-09
     chi_3_1=  0.210000000000000E-01  0.189277622143012E-06  0.266181555088474E-09
     chi_1_2=  0.210000000000000E-01  -.404572284881216E-07  0.293134811179917E-09
     chi_2_2=  0.210000000000000E-01  0.102112220205009E+02  0.484406873977249E-02
     chi_3_2=  0.210000000000000E-01  -.377676986743183E-06  -.304021685096680E-09
     chi_1_3=  0.210000000000000E-01  0.188882328990166E-06  0.265803363383343E-09
     chi_2_3=  0.210000000000000E-01  -.377812140017132E-06  -.304054071994682E-09
     chi_3_3=  0.210000000000000E-01  0.102112189020021E+02  0.484406492228427E-02
     chi_1_1=  0.220000000000000E-01  0.102117159540858E+02  0.507539937089869E-02
     chi_2_1=  0.220000000000000E-01  -.428247891470236E-07  0.304340590955515E-09
     chi_3_1=  0.220000000000000E-01  0.189304849011469E-06  0.278918431469732E-09
     chi_1_2=  0.220000000000000E-01  -.404272502109193E-07  0.307175068420540E-09
     chi_2_2=  0.220000000000000E-01  0.102117176919740E+02  0.507539999350922E-02
     chi_3_2=  0.220000000000000E-01  -.377708090717552E-06  -.318553143425690E-09
     chi_1_3=  0.220000000000000E-01  0.188909517168419E-06  0.278522158311644E-09
     chi_2_3=  0.220000000000000E-01  -.377843247310958E-06  -.318587063601531E-09
     chi_3_3=  0.220000000000000E-01  0.102117145730848E+02  0.507539599340769E-02
     chi_1_1=  0.230000000000000E-01  0.102122347490722E+02  0.530682304592140E-02
     chi_2_1=  0.230000000000000E-01  -.427936976736575E-07  0.318262777726386E-09
     chi_3_1=  0.230000000000000E-01  0.189333348673929E-06  0.291663919934838E-09
     chi_1_2=  0.230000000000000E-01  -.403958690895018E-07  0.321226719430148E-09
     chi_2_2=  0.230000000000000E-01  0.102122364870241E+02  0.530682369671778E-02
     chi_3_2=  0.230000000000000E-01  -.377740647054054E-06  -.333092184400601E-09
     chi_1_3=  0.230000000000000E-01  0.188937976333579E-06  0.291249555208692E-09
     chi_2_3=  0.230000000000000E-01  -.377875807120377E-06  -.333127636598816E-09
     chi_3_3=  0.230000000000000E-01  0.102122333677261E+02  0.530681951388712E-02
     chi_1_1=  0.240000000000000E-01  0.102127766770725E+02  0.553834341210094E-02
     chi_2_1=  0.240000000000000E-01  -.427612151315686E-07  0.332196799010071E-09
     chi_3_1=  0.240000000000000E-01  0.189363122009253E-06  0.304418416890628E-09
     chi_1_2=  0.240000000000000E-01  -.403630839610470E-07  0.335290288418843E-09
     chi_2_2=  0.240000000000000E-01  0.102127784150910E+02  0.553834409106776E-02
     chi_3_2=  0.240000000000000E-01  -.377774656526873E-06  -.347639156087885E-09
     chi_1_3=  0.240000000000000E-01  0.188967707363471E-06  0.303985950016224E-09
     chi_2_3=  0.240000000000000E-01  -.377909820219442E-06  -.347676138994606E-09
     chi_3_3=  0.240000000000000E-01  0.102127752953660E+02  0.553833972538681E-02
     chi_1_1=  0.250000000000000E-01  0.102133417479502E+02  0.576996471638621E-02
     chi_2_1=  0.250000000000000E-01  -.427273403141057E-07  0.346143176185336E-09
     chi_3_1=  0.250000000000000E-01  0.189394169935874E-06  0.317182319407117E-09
     chi_1_2=  0.250000000000000E-01  -.403288936103934E-07  0.349366300442093E-09
     chi_2_2=  0.250000000000000E-01  0.102133434860380E+02  0.576996542350739E-02
     chi_3_2=  0.250000000000000E-01  -.377810119944946E-06  -.362194407009134E-09
     chi_1_3=  0.250000000000000E-01  0.188998711175453E-06  0.316731739338441E-09
     chi_2_3=  0.250000000000000E-01  -.377945287416961E-06  -.362232919251909E-09
     chi_3_3=  0.250000000000000E-01  0.102133403658677E+02  0.576996087484965E-02
     chi_1_1=  0.260000000000000E-01  0.102139299719927E+02  0.600169121123914E-02
     chi_2_1=  0.260000000000000E-01  -.426920719625635E-07  0.360102431507758E-09
     chi_3_1=  0.260000000000000E-01  0.189426493411870E-06  0.329956025247066E-09
     chi_1_2=  0.260000000000000E-01  -.402932967699568E-07  0.363455281438308E-09
     chi_2_2=  0.260000000000000E-01  0.102139317101527E+02  0.600169194649788E-02
     chi_3_2=  0.260000000000000E-01  -.377847038152026E-06  -.376758286161215E-09
     chi_1_3=  0.260000000000000E-01  0.189030988726477E-06  0.329487320471552E-09
     chi_2_3=  0.260000000000000E-01  -.377982209556546E-06  -.376798326308819E-09
     chi_3_3=  0.260000000000000E-01  0.102139285895189E+02  0.600168721473147E-02
     chi_1_1=  0.270000000000000E-01  0.102145413599126E+02  0.623352715486961E-02
     chi_2_1=  0.270000000000000E-01  -.426554087660882E-07  0.374075088147179E-09
     chi_3_1=  0.270000000000000E-01  0.189460093435033E-06  0.342739932895657E-09
     chi_1_2=  0.270000000000000E-01  -.402562921196388E-07  0.377557758266548E-09
     chi_2_2=  0.270000000000000E-01  0.102145430981476E+02  0.623352791824840E-02
     chi_3_2=  0.270000000000000E-01  -.377885412026717E-06  -.391331143036467E-09
     chi_1_3=  0.270000000000000E-01  0.189064541013161E-06  0.342253091433404E-09
     chi_2_3=  0.270000000000000E-01  -.378020587516656E-06  -.391372709598710E-09
     chi_3_3=  0.270000000000000E-01  0.102145399770318E+02  0.623352300323619E-02
     chi_1_1=  0.280000000000000E-01  0.102151759228474E+02  0.646547681147126E-02
     chi_2_1=  0.280000000000000E-01  -.426173493615880E-07  0.388061670225236E-09
     chi_3_1=  0.280000000000000E-01  0.189494971042939E-06  0.355534441590250E-09
     chi_1_2=  0.280000000000000E-01  -.402178782867350E-07  0.391674258744324E-09
     chi_2_2=  0.280000000000000E-01  0.102151776611603E+02  0.646547760295193E-02
     chi_3_2=  0.280000000000000E-01  -.377925242482538E-06  -.405913327642959E-09
     chi_1_3=  0.280000000000000E-01  0.189099369071863E-06  0.355029450993217E-09
     chi_2_3=  0.280000000000000E-01  -.378060422210657E-06  -.405956419070477E-09
     chi_3_3=  0.280000000000000E-01  0.102151745395443E+02  0.646547250455132E-02
     chi_1_1=  0.290000000000000E-01  0.102158336723609E+02  0.669754445145784E-02
     chi_2_1=  0.290000000000000E-01  -.425778923336366E-07  0.402062702853029E-09
     chi_3_1=  0.290000000000000E-01  0.189531127313028E-06  0.368339951350260E-09
     chi_1_2=  0.290000000000000E-01  -.401780538458346E-07  0.405805311685524E-09
     chi_2_2=  0.290000000000000E-01  0.102158354107543E+02  0.669754527102148E-02
     chi_3_2=  0.290000000000000E-01  -.377966530467959E-06  -.420505190524786E-09
     chi_1_3=  0.290000000000000E-01  0.189135473978758E-06  0.367816798701425E-09
     chi_2_3=  0.290000000000000E-01  -.378101714586865E-06  -.420549805208834E-09
     chi_3_3=  0.290000000000000E-01  0.102158322886199E+02  0.669753998908453E-02
     chi_1_1=  0.300000000000000E-01  0.102165146204431E+02  0.692973435170026E-02
     chi_2_1=  0.300000000000000E-01  -.425370362143697E-07  0.416078712168904E-09
     chi_3_1=  0.300000000000000E-01  0.189568563362681E-06  0.381156863007131E-09
     chi_1_2=  0.300000000000000E-01  -.401368173187227E-07  0.419951446938465E-09
     chi_2_2=  0.300000000000000E-01  0.102165163589200E+02  0.692973519932721E-02
     chi_3_2=  0.300000000000000E-01  -.378009276966469E-06  -.435107082782429E-09
     chi_1_3=  0.300000000000000E-01  0.189172856849916E-06  0.380615534919614E-09
     chi_2_3=  0.300000000000000E-01  -.378144465628602E-06  -.435153219054659E-09
     chi_3_3=  0.300000000000000E-01  0.102165132362486E+02  0.692972973370062E-02
     chi_1_1=  0.310000000000000E-01  0.102172187795115E+02  0.716205079576438E-02
     chi_2_1=  0.310000000000000E-01  -.424947794833852E-07  0.430110225376353E-09
     chi_3_1=  0.310000000000000E-01  0.189607280349306E-06  0.393985578234419E-09
     chi_1_2=  0.310000000000000E-01  -.400941671742725E-07  0.434113195424054E-09
     chi_2_2=  0.310000000000000E-01  0.102172205180746E+02  0.716205167143434E-02
     chi_3_2=  0.310000000000000E-01  -.378053482996627E-06  -.449719356093167E-09
     chi_1_3=  0.310000000000000E-01  0.189211518841383E-06  0.393426060850587E-09
     chi_2_3=  0.310000000000000E-01  -.378188676354261E-06  -.449767012225397E-09
     chi_3_3=  0.310000000000000E-01  0.102172173948481E+02  0.716204602195941E-02
     chi_1_1=  0.320000000000000E-01  0.102179461624115E+02  0.739449807414981E-02
     chi_2_1=  0.320000000000000E-01  -.424511205676309E-07  0.444157770782055E-09
     chi_3_1=  0.320000000000000E-01  0.189647279470417E-06  0.406826499578008E-09
     chi_1_2=  0.320000000000000E-01  -.400501018283397E-07  0.448291089174101E-09
     chi_2_2=  0.320000000000000E-01  0.102179479010636E+02  0.739449897784172E-02
     chi_3_2=  0.320000000000000E-01  -.378099149612121E-06  -.464342362731536E-09
     chi_1_3=  0.320000000000000E-01  0.189251461149270E-06  0.406248778568524E-09
     chi_2_3=  0.320000000000000E-01  -.378234347817353E-06  -.464391536935519E-09
     chi_3_3=  0.320000000000000E-01  0.102179447772635E+02  0.739449314435430E-02
     chi_1_1=  0.330000000000000E-01  0.102186967824168E+02  0.762708048452904E-02
     chi_2_1=  0.330000000000000E-01  -.424060578412965E-07  0.458221877834044E-09
     chi_3_1=  0.330000000000000E-01  0.189688561963729E-06  0.419680030486423E-09
     chi_1_2=  0.330000000000000E-01  -.400046196436459E-07  0.462485661369753E-09
     chi_2_2=  0.330000000000000E-01  0.102186985211608E+02  0.762708141622114E-02
     chi_3_2=  0.330000000000000E-01  -.378146277901827E-06  -.478976455589874E-09
     chi_1_3=  0.330000000000000E-01  0.189292685009837E-06  0.419084091049288E-09
     chi_2_3=  0.330000000000000E-01  -.378281481106574E-06  -.479027146017047E-09
     chi_3_3=  0.330000000000000E-01  0.102186953967687E+02  0.762707539855167E-02
     chi_1_1=  0.340000000000000E-01  0.102194706532309E+02  0.785980233198787E-02
     chi_2_1=  0.340000000000000E-01  -.423595896256950E-07  0.472303077160023E-09
     chi_3_1=  0.340000000000000E-01  0.189731129107247E-06  0.432546575341287E-09
     chi_1_2=  0.340000000000000E-01  -.399577189296665E-07  0.476697446380069E-09
     chi_2_2=  0.340000000000000E-01  0.102194723920695E+02  0.785980329165759E-02
     chi_3_2=  0.340000000000000E-01  -.378194868989875E-06  -.493621988198888E-09
     chi_1_3=  0.340000000000000E-01  0.189335191699587E-06  0.431932402200829E-09
     chi_2_3=  0.340000000000000E-01  -.378330077345868E-06  -.493674192940128E-09
     chi_3_3=  0.340000000000000E-01  0.102194692670670E+02  0.785979708963115E-02
     chi_1_1=  0.350000000000000E-01  0.102202677889870E+02  0.809266792926634E-02
     chi_2_1=  0.350000000000000E-01  -.423117141891448E-07  0.486401900605807E-09
     chi_3_1=  0.350000000000000E-01  0.189774982219356E-06  0.445426539487895E-09
     chi_1_2=  0.350000000000000E-01  -.399093979425072E-07  0.490926979800751E-09
     chi_2_2=  0.350000000000000E-01  0.102202695279231E+02  0.809266891689048E-02
     chi_3_2=  0.350000000000000E-01  -.378244924035710E-06  -.508279314748325E-09
     chi_1_3=  0.350000000000000E-01  0.189378982535361E-06  0.444794116893739E-09
     chi_2_3=  0.350000000000000E-01  -.378380137694486E-06  -.508333031833674E-09
     chi_3_3=  0.350000000000000E-01  0.102202664022918E+02  0.809266253032661E-02
     chi_1_1=  0.360000000000000E-01  0.102210882042494E+02  0.832568159700081E-02
     chi_2_1=  0.360000000000000E-01  -.422624297468468E-07  0.500518881273939E-09
     chi_3_1=  0.360000000000000E-01  0.189820122658925E-06  0.458320329265928E-09
     chi_1_2=  0.360000000000000E-01  -.398596548847816E-07  0.505174798493019E-09
     chi_2_2=  0.360000000000000E-01  0.102210899432857E+02  0.832568261255535E-02
     chi_3_2=  0.360000000000000E-01  -.378296444234165E-06  -.522948790107675E-09
